10.255551,0.684292,-1.429428,0.939257,0.807946,0.650917,-0.624308,-0.915362,0.278157,-0.906450,0.805541,-0.126641,0.336081,-0.212860,0.344771,-0.585993,
8.350434,-0.446650,1.484829,0.269994,0.153950,1.765018,0.295476,-1.028333,-0.683960,0.079725,-0.781407,0.121775,0.243700,0.213259,0.462300,-0.163024,
11.346986,0.314851,0.398280,0.564730,0.211729,0.936130,1.530154,-0.105686,-0.595569,0.523055,-0.983859,-0.204301,-0.204385,0.220968,0.424071,-0.168598,
10.780342,-1.231603,-1.054447,-0.748277,-1.334807,0.162695,-0.052024,-1.958045,0.764912,-0.414580,-0.491787,0.157361,-0.142208,-0.178237,0.369624,0.451162,
9.941361,-0.966776,0.154428,-0.696000,-0.597742,-1.828809,-0.204728,0.589360,0.121629,-0.256779,-0.324785,0.085868,0.549967,0.684016,0.223195,0.019380,
9.392004,-0.710198,-0.090839,0.197247,0.538679,1.484802,0.887555,-0.049271,0.315342,0.843904,-0.554701,0.538981,0.015525,-0.217465,-0.114878,-0.471663,
2.386978,-0.911984,0.061061,0.644636,-0.095200,-1.752208,0.421555,0.350844,-0.078750,0.377721,-0.328514,0.133266,0.287612,0.751266,0.595359,0.707123,
6.453346,-0.572714,1.755736,-1.343723,-0.876699,1.030068,-0.781384,-0.089142,0.391632,-0.216969,-0.328998,0.525060,-0.398700,-0.305284,0.495068,0.104574,
7.305841,-5.210403,-0.238309,0.989793,0.636113,-1.359020,0.159566,0.021634,0.523662,0.630042,-0.465116,0.127268,0.264958,0.149089,1.407561,0.968445,
5.601082,-5.420740,0.709224,1.419151,-0.433193,1.674413,0.456192,-0.788103,1.443268,-0.072169,0.700831,0.721985,0.541557,-1.172287,-0.009359,-0.541002,
11.879626,-2.600456,0.728231,1.086814,0.897086,-0.271153,1.306548,-0.308265,-1.162095,-0.494691,-0.251893,0.901761,-0.488799,-0.132494,1.092905,-0.204023,
