17.530288,-2.140275,-0.045853,0.410706,-1.559260,0.823528,1.538562,-2.521453,-0.789805,1.716903,0.273541,-0.945890,-0.662553,0.270092,0.521488,-0.625078,
23.790042,-0.188924,0.453150,-0.040032,-0.334328,0.391786,-0.250132,-0.227223,-0.090586,-0.093831,-0.211754,0.111118,-1.480814,-0.083959,1.083834,-0.069080,
24.197034,-0.254462,0.547342,1.933774,-0.415335,-0.395451,-0.185724,0.483028,1.155248,-0.350542,-1.351375,-0.507757,0.126776,-0.142611,0.325656,-0.001481,
24.706526,-0.607327,0.571658,0.965710,-0.958391,-0.547709,0.591416,-0.286707,-0.191599,-0.040246,-0.588992,-0.280458,-0.251452,0.296275,0.312026,0.216571,
22.314415,0.405827,-0.468346,0.549953,-0.007873,0.054457,0.310637,-0.098973,0.396394,0.695636,-0.911819,0.984062,0.451923,-0.328324,0.117073,-0.029220,
17.741077,3.348790,0.568955,-1.138590,1.075045,-1.256763,0.582921,-0.110968,1.287422,0.762901,-0.190089,0.031157,-0.705315,-0.061196,0.284226,-0.477284,
16.900845,1.201471,0.306988,1.620322,0.833259,0.250556,-0.909283,0.537291,-0.536799,-1.233884,0.236313,-0.053482,-0.120431,-0.212920,-0.130663,0.151348,
15.304918,0.602599,-0.176607,0.387652,-0.607607,2.312305,1.963564,-0.337127,0.004663,-0.505628,0.468145,-0.433835,0.227849,-0.005955,0.353104,-0.282176,
17.217276,-0.935435,-2.440499,-1.195923,-0.863366,0.506617,-0.928213,-0.337196,-0.463405,0.632670,0.257246,-1.112803,-0.053648,-0.412278,-0.016509,-0.332590,
12.755147,-2.167783,-0.382943,-0.279389,1.449540,0.703012,0.959086,-0.459846,-0.177027,0.304503,0.329973,-0.279224,-0.018746,-0.123537,0.952100,-0.312025,
7.266330,-0.462153,-1.946381,-0.603125,-0.824120,-0.901134,0.176200,-2.136670,-0.622981,-0.956089,-1.388090,-0.219560,0.168980,-0.844099,-0.428811,-0.859601,
6.880715,-1.785669,-1.071547,-1.484111,-1.900110,-0.500244,-0.507113,-2.019300,1.027394,-0.385557,-0.242761,0.655981,1.210661,0.867952,1.106218,0.865671,
14.525800,0.049795,-0.723294,1.753936,0.147605,-1.120935,-1.084196,-0.735787,-0.004136,0.182880,0.086011,-0.395937,0.020221,-0.353244,0.391102,-0.025491,
10.120892,0.135853,1.141793,0.426897,-1.430108,0.422002,0.181418,0.217848,0.502727,-0.311379,-1.045825,-0.034613,0.129957,0.135466,0.433565,0.047788,
7.158983,-3.535786,-1.628017,-0.103144,1.089245,0.729746,-0.663168,-0.272406,-0.363692,-0.222373,-0.044397,0.679263,0.602988,0.084855,0.527634,-0.069683,
10.190748,0.551717,-0.758163,0.670690,0.624960,0.659561,-0.053937,-1.026913,-0.311744,-0.653091,-0.338909,-0.200883,-0.526454,-0.157291,0.062433,0.311223,
8.368695,1.412115,-0.741789,-0.100364,-0.976300,-1.121138,-1.068020,-0.630630,0.321973,-0.325180,0.065136,-1.096269,-0.058517,0.064002,-0.267319,-0.933747,
0.950375,-0.707199,0.098460,-0.565484,0.197877,0.939395,1.337110,-0.059036,-0.010171,-1.416532,-0.780073,-0.218736,-0.073380,0.081470,0.801582,0.753905,
8.923713,2.251447,-1.009567,-0.602520,-0.841811,-0.713756,-0.347412,0.183745,-0.656838,0.032158,-0.260565,0.184160,-0.039819,0.379513,1.083358,-0.668419,
-0.470200,-1.057702,-0.360764,1.679745,0.608764,0.291805,1.371527,-0.503431,-0.271308,0.176709,-0.078745,0.080135,-0.807123,-0.376252,0.742323,0.032781,
-0.984430,-1.476705,-0.777498,0.175566,-0.487610,-0.589458,0.000557,-1.300136,-0.068649,-0.222058,-1.006263,-0.608681,-0.162187,-0.421240,-0.164463,-0.606046,
-1.196188,-1.991869,-1.740309,0.882397,-1.257861,0.128189,-0.010354,0.505348,0.694526,-0.345411,0.856774,0.604511,0.726085,-0.437337,0.268961,-0.619655,
3.987746,-0.159774,-0.511834,-0.136908,0.883588,0.725931,-0.618310,-0.714980,-0.276458,-0.199293,-0.180781,0.847316,-0.442663,0.044426,0.142425,-0.485082,
5.937534,1.234361,-0.040392,1.820950,1.104539,-1.518730,-0.847657,-0.736025,0.916679,0.048989,-0.137568,-0.219423,-0.715234,0.477332,0.378739,-0.139996,
10.686295,0.902180,-0.492608,-0.711548,-1.600899,-1.365973,1.282291,-1.423201,-0.596836,0.184205,-0.357168,0.240353,-0.836515,0.236826,0.611201,-0.373435,
10.615930,-2.355910,-2.055327,-0.212723,-0.932700,1.385551,-0.978402,-0.744911,0.080574,-0.011026,-0.532444,0.367023,0.059807,-0.108912,0.374608,-0.108506,
10.532230,-1.888431,0.575819,-0.206686,0.130354,-1.405204,-0.378520,0.233129,-0.340323,-0.085739,-0.232538,0.180078,-0.324245,0.035896,0.505505,-0.051776,
14.521809,0.522362,0.096777,0.753676,-0.303390,1.223713,1.548655,0.339707,-1.091678,0.455942,-0.461362,-0.274033,-0.485140,-0.068221,0.605432,0.041174,
15.817908,0.671481,0.322889,0.919229,-0.086528,1.183032,0.005383,-0.683870,-1.247984,0.623866,-0.703067,0.243728,0.166017,0.341863,0.458189,-0.238135,
14.659326,1.296362,0.022822,-0.344276,-0.540668,0.429339,1.061074,1.129085,0.150290,0.084162,0.151779,0.234861,0.108124,-1.085628,0.379278,-0.254445,
17.392710,-0.975867,0.862784,0.170611,-0.286404,0.908246,0.990322,1.221797,-0.826634,0.035072,-0.181373,-0.462204,-0.336741,-0.237423,0.451229,0.187561,
18.284762,-1.515317,-1.089041,0.431881,-0.233028,-0.895225,-1.228461,-0.710606,1.399939,-0.174849,0.172332,-0.302584,-0.481532,0.377463,0.769594,-0.022599,
18.213174,0.742538,-0.448683,0.291317,-1.146741,0.382352,1.159414,1.069420,-0.527238,0.608926,0.279953,0.054041,-0.215162,-0.342829,0.396304,-0.297119,
15.324971,1.077695,-0.781089,0.687017,0.072149,-1.611264,-0.868618,-0.558896,0.606922,-0.075576,-0.537686,-0.270321,-0.601778,0.528782,0.124993,-0.135077,
14.355914,-0.898784,0.815357,0.110025,1.785727,0.396465,-0.844130,0.010159,-1.097084,0.131720,0.054712,-0.086723,0.496500,-0.013721,0.272492,-0.080286,
14.642870,-2.996024,1.135989,1.443409,-0.629204,-0.903867,1.130607,1.096189,-0.368817,-0.092138,0.281723,0.773057,0.152711,-0.230270,0.302173,-0.130767,
17.683451,0.153470,-0.395250,0.919078,0.262426,-0.059357,-1.023341,-0.246134,-0.067618,0.010281,-0.111495,-0.776671,-0.352171,-0.159636,0.476244,-0.048145,
