0.349632,0.650368
0.295241,0.704759
0.48706,0.51294
0.370919,0.629081
0.299731,0.700269
0.330602,0.669398
0.463209,0.536791
0.443066,0.556934
0.438436,0.561564
0.396128,0.603872
0.358946,0.641054
0.479304,0.520696
0.245586,0.754414
0.341641,0.658359
0.310847,0.689153
0.375366,0.624634
0.277217,0.722783
0.400664,0.599336
0.408959,0.591041
0.226702,0.773298
0.378883,0.621117
0.488512,0.511488
0.395313,0.604687
0.438552,0.561448
0.44496,0.55504
0.381115,0.618885
0.476069,0.523931
0.512679,0.487321
0.358548,0.641452
0.443789,0.556211
0.362255,0.637745
0.516898,0.483102
0.304908,0.695092
0.281546,0.718454
0.300212,0.699788
0.355764,0.644236
0.283549,0.716451
0.45756,0.54244
0.356807,0.643193
0.382592,0.617408
0.485395,0.514605
0.547541,0.452459
0.315104,0.684896
0.443383,0.556617
0.400933,0.599067
0.377268,0.622732
0.322106,0.677894
0.453347,0.546653
0.569703,0.430297
0.464981,0.535019
0.38906,0.61094
0.374813,0.625187
0.216175,0.783825
0.336576,0.663424
0.463304,0.536696
0.440188,0.559812
0.388064,0.611936
0.338579,0.661421
0.526587,0.473413
0.419463,0.580537
0.425468,0.574532
0.278568,0.721432
0.288638,0.711362
0.282399,0.717601
0.350919,0.649081
0.446556,0.553444
0.303959,0.696041
0.298191,0.701809
0.3091,0.6909
0.331445,0.668555
0.319036,0.680964
0.409647,0.590353
0.358919,0.641081
0.306454,0.693546
0.286559,0.713441
0.35254,0.64746
0.29185,0.70815
0.501519,0.498481
0.24521,0.75479
0.386282,0.613718
0.275859,0.724141
0.350991,0.649009
0.390066,0.609934
0.466483,0.533517
0.391697,0.608303
0.373905,0.626095
0.359308,0.640692
0.617373,0.382627
