0.371557,0.628443
0.392041,0.607959
0.436651,0.563349
0.499274,0.500726
0.37892,0.62108
0.552436,0.447564
0.537924,0.462076
0.411161,0.588839
0.486808,0.513192
0.457811,0.542189
0.435502,0.564498
0.349077,0.650923
0.372074,0.627926
0.508006,0.491994
0.493367,0.506633
0.43702,0.56298
0.384498,0.615502
0.465698,0.534302
0.485297,0.514703
0.33155,0.66845
0.700805,0.299195
0.64493,0.35507
0.460633,0.539367
0.37068,0.62932
0.549959,0.450041
0.380647,0.619353
0.413801,0.586199
0.482295,0.517705
0.413743,0.586257
0.341898,0.658102
0.337967,0.662033
0.35842,0.64158
0.447909,0.552091
0.284669,0.715331
0.387356,0.612644
0.523318,0.476682
0.31676,0.68324
0.374543,0.625457
0.48948,0.51052
0.584201,0.415799
0.43914,0.56086
0.512548,0.487452
0.311911,0.688089
0.447194,0.552806
0.546889,0.453111
0.447337,0.552663
0.473887,0.526113
0.501965,0.498035
0.500316,0.499684
0.380163,0.619837
0.369972,0.630028
0.597368,0.402632
0.484741,0.515259
0.46638,0.53362
0.390832,0.609168
0.318324,0.681676
0.519238,0.480762
0.485749,0.514251
0.522979,0.477021
0.581908,0.418092
0.441647,0.558353
0.403556,0.596444
0.430916,0.569084
0.45642,0.54358
0.399622,0.600378
0.323875,0.676125
0.57318,0.42682
0.446451,0.553549
0.619204,0.380796
0.387975,0.612025
0.404436,0.595564
0.455546,0.544454
0.512436,0.487564
0.42483,0.57517
