1.9389,-1.6813,-1.5552,-1.232,1.5352,-0.22775,1.0056,-0.24118,-0.22406,0.77512,-0.59713,-0.67583,-0.25391,-0.44198,0.32925,-0.087531
14.552,-2.2835,-2.9884,-1.4221,-1.2356,0.5861,1.676,-1.2003,0.36975,-0.17398,-1.3858,-0.54027,-0.62343,0.31635,0.2825,-0.20377
17.68,0.84265,-0.1554,-0.73665,1.5322,-0.56227,-0.11946,-1.73,0.60759,0.011031,-0.14768,1.1053,-0.75375,0.089518,0.43944,-0.50999
18.959,-0.7154,-0.70574,0.47128,-0.76804,-2.1668,-1.2324,-0.28785,0.62636,-0.18258,-0.44228,-1.2324,-0.21211,0.33343,0.6276,0.87349
17.765,-0.35986,1.047,-0.093961,-1.8178,-0.12795,0.58094,0.93101,-0.39006,-0.23547,0.54281,0.59901,-0.41511,-0.34567,0.39851,-0.21658
19.235,0.57865,-0.33502,-0.10106,-1.4035,-0.49999,-0.086708,0.48653,-0.80962,0.41967,-0.37048,0.015652,-0.044548,0.077997,0.42832,0.31457
18.177,-0.5216,-1.7141,-1.0362,-2.2793,-0.74999,1.3181,-1.2694,0.50201,0.33618,0.36127,0.43358,-0.12806,0.75209,0.47776,-0.33185
16.973,-0.073189,-1.9371,-0.052466,-0.57012,1.9757,0.77364,-0.080735,0.96647,-0.24274,-0.72578,-0.25853,-0.40181,-0.32049,0.61711,-0.15323
17.165,-1.7226,-1.875,-0.48313,0.35938,0.077789,-0.44422,0.001723,-0.81465,-0.61814,-0.4483,0.11076,0.27642,0.23881,0.31686,0.4133
16.813,1.6542,-0.90776,1.0714,-0.64318,-1.1086,-0.47296,-0.33318,-0.028578,-0.000361,-0.4407,-0.42852,0.20961,-0.15685,0.7417,0.24077
16.777,-2.5909,0.30116,2.5556,0.83926,1.1149,0.64833,-1.0171,-0.089005,-0.22618,-0.52764,-0.40804,-0.1636,0.25863,0.080104,0.057626
18.054,0.5614,-0.068178,-0.084271,1.2393,-0.59986,0.61075,-0.052069,0.36142,0.15489,0.19102,-0.24301,-0.077657,-0.44566,-0.22003,-0.23516
19.355,1.152,-0.94919,0.38775,-1.6632,-0.50321,0.82167,-0.42444,-0.42752,-0.65031,-0.30174,0.23598,-0.24104,-0.21277,0.62758,0.005367
20.212,1.3286,-0.47319,0.4783,-1.0745,-0.44348,1.4885,0.39425,-0.1294,-0.32659,-0.32721,0.41953,-0.2207,-0.90922,1.2243,0.20476
19.592,0.80027,0.48798,-0.31393,1.6105,-0.39822,-0.32872,-0.65258,-1.0481,-0.18166,0.17713,0.28246,0.040785,-0.27279,0.36857,-0.13606
18.407,0.1738,1.0901,-1.2417,1.0525,0.10138,-0.18874,1.0268,1.0483,0.55554,0.089672,-0.77817,-0.43978,0.38487,-0.41215,-0.10714
17.665,-1.3836,1.2391,0.029737,-0.61289,0.129,-1.682,-1.3901,-0.94631,0.54945,0.21477,0.32297,-0.62945,-0.34247,0.55476,-0.44922
17.586,-0.93561,2.4093,1.435,-1.4744,1.5037,0.014324,-0.71049,-1.2546,0.22078,-0.047586,-0.057275,0.045308,0.033607,0.39418,-0.08763
17.941,-1.7495,1.1222,2.5411,0.22601,-0.66422,-0.19776,-0.42327,1.862,-0.15269,-0.59091,0.42981,-0.62767,0.43448,0.53229,-0.33586
16.609,-3.2039,-0.73875,1.4246,0.52247,1.015,2.5992,0.054648,0.1012,-0.57116,-1.7152,-0.8191,-0.45752,-0.17843,0.8092,0.47751
11.938,1.2934,-0.16422,-2.4788,0.041164,-0.014136,-0.72299,0.030597,-0.38026,-0.004968,-0.049836,-0.19998,0.10653,-0.14288,0.3993,-0.20148
9.3233,0.83608,1.574,-0.20154,0.82976,-0.30091,0.54055,-0.41555,-0.2834,0.42084,-0.27029,-0.19876,0.22987,-0.43331,0.55708,0.016499
16.869,-1.3639,-2.5276,-2.3117,-3.0306,0.065894,0.27716,-0.53478,-0.64791,0.15725,-0.057036,-0.21991,-0.7034,-0.17229,0.39666,-0.44627
18.842,1.6994,0.50219,-0.92624,-2.3567,0.65421,-0.49425,-0.047698,0.16668,1.6032,-0.96162,-0.2759,-0.017891,-0.30867,0.12134,-0.046202
20.348,-0.75582,-0.14919,-1.1083,2.1705,0.17515,0.32937,0.79383,-0.18655,-0.56053,-0.18393,-0.18732,-0.47733,0.016238,0.55106,0.5032
19.862,-0.32852,2.7918,1.6494,-2.4909,-1.0079,0.84271,-0.27198,0.47208,0.23668,0.15608,-0.6097,-0.79695,-0.28542,0.38163,-0.14256
20.142,-2.6308,-0.97354,0.48004,1.3013,-0.15241,-0.3281,0.14646,0.36998,0.35659,0.57669,0.77129,-0.19553,-0.3735,0.27785,-0.52223
19.986,-0.45225,-1.1889,-1.3419,-2.056,1.5065,-0.39735,0.025252,-0.28423,0.12457,-0.47269,0.63238,0.46325,0.20249,0.3666,-0.36797
20.976,1.1333,0.45687,1.6461,0.93801,-0.72754,0.28716,-0.56608,0.048445,0.42473,-0.45737,-0.043539,0.19342,-0.93639,0.58478,-0.04017
18.337,-0.19488,0.20142,-0.017008,-2.9274,1.6697,0.091467,-0.47245,-0.98483,0.048792,0.18073,-0.44193,0.021147,0.059601,-0.14839,-0.66173
17.681,0.15875,-2.0396,0.058439,1.8717,-1.2807,0.90612,0.12773,0.66137,-0.31783,-0.39165,0.69174,-0.90356,0.21259,0.076031,-0.10117
16.815,1.7329,0.75409,0.84902,-2.2735,-1.1858,0.66777,-0.78805,-0.002004,-0.12202,0.36372,-0.3153,-0.51633,0.13902,1.1528,-0.27889
12.552,1.9899,-0.43067,1.9299,-1.5899,-1.4333,1.3357,-0.23399,-0.031185,-0.79462,-0.64748,0.87494,-0.049686,-0.22654,0.28278,-0.17071
9.1838,0.22323,-0.97227,0.6938,-0.21192,0.65631,-0.016589,-0.73556,-0.8656,0.74356,-0.49398,0.025047,-0.1182,0.005472,0.18213,-0.098857
7.0338,-0.41629,1.1266,-0.035308,-1.1176,-0.45964,1.4082,0.37787,-1.0595,-0.7342,-1.5958,0.6205,-0.19622,-0.099787,-0.13281,-0.90045
9.0742,-0.21811,-0.67984,0.45872,-0.43586,0.53365,-0.20575,-0.51421,1.1913,-0.83995,0.47237,-0.099234,0.81607,-0.81495,0.63165,0.28018
17.979,-0.48677,1.4855,1.5017,-0.18332,0.14849,0.72984,-1.974,0.32971,0.32184,-0.684,0.22503,0.13656,-0.42398,0.045646,-0.22577
18.078,0.57207,-1.4568,-0.46108,-1.7091,1.5445,0.83773,-1.2377,0.41828,0.14864,-0.32525,-1.0916,0.20851,0.32227,0.17292,-0.14209
16.421,-0.48225,-2.2648,-0.50231,-0.70356,0.62407,-0.56519,-0.002521,0.007553,-0.059819,-1.0364,-0.051434,-0.070223,0.52793,0.21208,-0.88732
18.907,-0.71707,-1.6235,0.16523,0.57628,-0.44339,0.11558,0.45633,0.42878,0.28676,-0.017045,-0.11322,-0.71472,0.31577,-0.034276,-1.1035
19.314,-1.5705,-1.8928,0.47758,-0.003432,-0.83911,-1.0068,-0.23719,-0.17013,-0.098105,-1.1535,-1.606,-0.82656,-0.47971,0.12429,0.94486
15.168,-0.06212,-0.70925,2.4107,-1.0802,0.9684,-0.27141,-0.58938,0.002243,-0.13542,-0.24153,0.10152,-0.24516,-0.10662,0.51743,-0.13367
14.74,-2.4716,-0.38632,-2.0627,-0.78915,0.28057,0.27284,-0.25592,-0.040338,0.3889,-0.35085,0.39449,0.18732,0.19872,0.82648,0.060965
14.9,0.65827,2.4117,1.6111,-1.2819,-1.1978,0.44134,-0.32467,0.55842,0.39397,-0.75684,-0.048916,0.031508,0.34946,0.014049,-0.31296
15.292,0.18582,-1.657,-0.43684,1.4619,-1.5285,0.20961,-0.59318,-0.36562,0.67676,-0.67483,0.2486,-0.36928,0.14448,0.53683,-0.33288
15.072,-1.751,-0.46567,-0.25174,-1.3729,0.069393,-0.12897,0.089195,-0.085963,0.63973,0.15899,0.56608,-0.10461,0.44227,0.59247,0.10614
17.538,1.6726,0.65554,-0.43843,0.92176,-0.10758,-0.49606,-0.52808,0.46307,-0.3442,-1.0966,0.30285,0.021521,-0.16943,0.4408,0.28994
18.921,-2.2093,-1.2642,0.98704,0.013108,-0.21505,0.37995,0.36184,0.4387,0.3032,-0.76269,0.45443,0.78724,0.65364,0.756,0.66744
12.272,1.5023,0.006282,0.4977,0.3454,0.060635,0.33731,-1.0527,-0.14773,-1.5047,-0.48386,0.91586,-0.075247,-0.84011,-0.37893,0.57123
10.356,0.55282,0.27509,-1.9539,-0.032876,-0.45101,-0.25084,-0.13673,-0.38227,0.047438,-0.45281,-0.57003,0.10132,-0.22216,0.21195,-0.061098
12.898,-3.3754,1.5099,0.38788,0.29178,0.81515,-0.14277,0.7186,-0.24976,-1.5348,-1.0103,-0.000846,-0.22238,0.19784,0.57872,0.18004
20.43,-2.6971,-1.4985,-0.015944,0.58768,0.58187,-0.12908,-0.015872,0.66283,1.046,-0.405,-0.2778,-0.11628,-0.38722,1.1906,0.15645
22.27,0.16091,-1.1044,0.08316,-0.089623,-0.56397,-0.17524,-1.0006,-1.2131,-0.63069,-0.038777,0.071324,-0.24401,0.49307,0.42318,-0.37513
22.31,-0.69596,0.903,0.60645,0.64636,0.86255,0.89168,0.16108,0.41043,-0.25179,-1.5274,0.17542,-0.64149,0.085412,0.63207,-0.57076
22.781,-1.2455,-0.82833,-0.33324,0.069381,0.67611,1.0545,1.1456,0.85316,0.374,-0.93044,0.050501,-0.11495,-0.37103,0.68745,-0.696
21.981,0.78211,-0.069874,0.31199,-0.79486,-0.51668,1.5657,-0.12016,-1.5762,-0.11357,0.10856,0.46029,-0.59197,0.14381,0.52946,-0.2197
21.918,-0.70213,0.89144,-1.0748,-1.4239,-0.1024,0.25195,-0.35779,-0.54256,1.4257,0.7157,-0.24793,0.87209,0.041334,0.49772,0.071954
21.592,-1.5355,0.11252,1.1618,-0.66605,-0.65658,1.6802,1.9833,0.63635,0.37816,-0.68393,0.69778,-0.44599,0.24325,-0.010971,-0.70507
22.957,-1.111,-1.0471,-1.0957,-1.2448,0.096229,0.097011,-0.34186,0.74157,0.96171,-0.097025,0.067124,0.42536,-0.40443,0.9089,0.41165
22.402,1.0669,-0.41722,0.32475,-0.74918,-0.30312,1.074,-1.9024,-0.62287,0.54452,0.43434,-0.034561,-0.27249,0.24214,-0.39062,-0.24164
19.563,1.2391,1.8867,-2.5818,0.78678,-0.069763,-0.26521,-1.6857,-0.031127,1.0671,-0.35165,-0.56579,0.14482,-0.039183,0.2523,0.16255
10.135,1.3574,3.3749,1.7814,0.31622,-0.25315,1.2522,-0.17605,-0.12873,-0.40662,-0.21068,-0.58656,-0.80092,0.040669,1.2095,0.12488
10.527,2.3173,-0.93795,2.5127,-0.36965,-0.43582,0.35635,0.14567,0.95179,-0.19702,-0.73569,-0.041373,0.071619,0.29835,0.38281,-0.47951
6.2514,-2.1695,0.14219,-0.017176,-2.8562,1.2939,-0.41923,-1.6158,0.13363,-0.53527,-0.19419,-0.52089,-0.16596,-0.008899,0.76838,-0.93929
11.044,2.9064,-1.36,2.5436,0.11309,-0.30443,0.86965,-0.42501,-0.15176,-0.31801,-0.46724,-0.11649,0.11021,0.1487,0.30193,0.10832
16.965,1.3085,1.0449,-1.0413,0.67805,-0.033416,1.0755,-0.85693,0.40477,-1.6401,-0.025085,0.63361,-0.80131,0.42077,0.44642,-0.051863
19.812,-0.39412,-1.0729,-1.3904,-0.35197,-0.80222,-1.0509,0.65735,0.62221,0.25141,-0.058546,-0.56076,0.20021,-0.25914,0.50559,-0.42596
18.29,-1.9207,2.8662,1.7633,-0.18864,-1.1303,-1.3674,-0.31691,-0.157,-1.1458,0.24623,0.05903,-0.24045,-0.18929,-0.048826,0.002278
19.503,0.73282,-0.54192,0.003899,-0.75427,0.75483,-0.33975,0.26685,-0.5578,-1.1116,-0.6625,0.81225,0.48423,-0.18908,0.87179,-0.2353
19.051,1.1176,-0.49466,0.32978,1.4364,-0.50281,-0.19031,-0.96753,-0.201,-0.28533,-1.2889,0.20986,-0.062211,0.23544,0.29006,0.15561
16.964,-1.6196,0.32335,0.4239,-0.84874,-1.7662,-0.031271,1.0035,0.066361,-0.58586,-0.34873,0.259,0.33069,0.050461,-0.071923,0.10273
10.677,1.2006,1.6162,0.34687,-1.3588,-0.67318,0.17041,-0.095074,-0.015452,0.21353,-0.78745,0.18962,-0.074945,-0.23829,0.40418,-0.060805
8.1936,0.84903,1.4809,-0.74711,-0.35852,-0.21611,-0.48267,-0.49166,1.1076,-0.5893,0.52954,0.23228,-0.89441,-0.1895,0.70743,-0.66104
12.521,-0.59411,2.7268,-0.19563,0.19611,-0.11486,0.82927,0.26724,-0.47317,0.20317,-1.2398,0.061494,0.48484,0.013438,-0.054431,-0.26234
16.324,-3.5534,-0.26758,0.047875,-1.6526,-0.84849,1.2715,0.7219,0.48091,0.91756,-0.68761,-0.41955,0.41971,0.94083,0.47877,0.25889
18.217,0.50108,-2.6831,-0.24841,-2.0998,-0.94099,0.042683,0.26323,-0.18449,1.0814,-0.10165,0.90249,0.25296,-0.34539,0.79794,-0.017376
12.076,3.7185,-1.8045,0.6892,1.028,-0.24961,0.76802,-0.77276,-0.033441,0.31144,-0.47399,-0.55134,0.16994,0.045972,0.62379,0.033799
6.7141,-0.84224,2.3203,-1.1999,1.7403,0.31764,-0.29387,-0.56723,0.75714,-0.37786,0.2634,0.045823,0.16756,0.16673,0.68912,-0.43251
18.588,0.40502,-0.45862,0.80362,0.85469,0.88312,2.532,0.2917,-0.42819,-0.7452,-1.1601,-0.51467,-0.267,-0.31179,1.0241,0.20378
18.617,2.1846,-0.80097,-0.058753,1.3906,-0.7829,1.1905,0.84381,0.70962,-0.19681,-0.15263,-0.19768,-0.018038,-0.2696,-0.19575,-0.21821
19.783,2.3754,-0.71327,0.50163,0.34134,-1.1279,1.8051,-0.30957,-0.68561,-0.79966,0.10866,-0.14873,-0.13709,0.35884,0.48718,0.26528
20.411,1.3656,-1.7524,0.12616,-0.91949,-0.25129,-0.2234,-0.50646,0.98978,0.57652,-0.57753,0.63875,-0.53201,0.39119,0.9761,-0.087509
19.128,1.0916,1.003,0.32789,-0.28846,2.8467,-0.60751,-2.2862,-1.0558,0.54819,-1.5736,0.4292,0.23653,0.039729,0.19716,0.045475
16.607,-0.3483,-0.8728,0.46099,-0.47724,1.3356,0.31788,-1.554,-0.55793,-0.20622,0.72662,0.45057,-0.14702,0.18413,0.42751,-0.42235
12.184,-1.2296,0.92572,-0.25286,-1.0143,1.5766,-0.47826,-0.17416,-0.5178,0.016797,-0.32782,-0.13453,-0.36251,0.9438,0.46754,-0.028593
15.765,1.6474,0.074216,0.7222,-0.44211,0.87108,-0.029459,-1.5197,0.13327,-0.46092,-0.50364,0.53801,-0.3425,-0.10567,0.16526,0.53265
18.36,0.72944,0.38897,-0.18886,-0.51222,0.44566,0.95196,-0.57873,-1.2184,0.56028,-0.061053,-0.26328,-0.28959,-0.08184,-0.4255,-0.73958
17.494,-0.099776,-1.1069,-0.093019,-0.81763,0.48127,0.60542,-0.33043,0.39683,-0.007892,-1.1407,-0.65523,-0.67577,-0.091152,1.3186,0.20864
7.4816,-0.93836,0.90519,-1.3372,0.17108,-1.5636,0.68865,-0.39293,0.43714,1.0305,-0.32005,1.4537,0.35071,0.35676,0.84518,0.14326
16.158,-0.87513,-0.87896,-1.0792,-1.5598,0.34027,1.6135,-0.39401,-0.17709,1.5614,-0.20193,-0.028275,-0.70644,-0.018274,0.054319,-0.3439
16.117,-0.73868,2.2111,0.24422,-1.339,-0.61471,-0.22855,-1.7393,1.5638,0.55164,-1.8479,0.23308,-0.10204,-0.34547,0.010417,0.024061
13.96,0.72967,1.1829,1.0616,0.083703,0.751,0.78388,-1.4529,-0.18535,0.33133,-0.97348,0.92758,0.24993,0.0206,0.088805,-0.33318
5.6198,-0.086948,-1.3142,-0.14894,-2.3591,-0.76794,0.79654,-0.43453,0.51349,-0.54045,-0.12824,0.59448,-0.53402,-0.5601,0.4415,-0.35361
14.641,-0.45838,1.8369,-0.73588,1.2376,-0.37094,0.092321,-0.66905,0.34558,0.41798,-0.84184,0.28451,-0.14004,-0.16631,0.29405,0.50997
19.52,1.3973,-0.5759,0.21759,-0.18503,-0.222,-0.46445,0.031892,1.1645,0.72768,-1.1271,0.62114,-0.50914,0.48322,1.1582,-0.37721
17.356,-3.669,0.27444,1.8574,-0.83896,-0.91433,-0.092666,-1.2311,-1.4133,0.235,-0.30339,-0.67366,0.105,0.77827,-0.055714,-0.28185
15.635,2.4363,-0.014472,0.88199,-0.3279,0.3761,2.3788,0.37567,0.76606,-1.5249,-0.20936,0.002453,-0.40723,0.15784,0.26155,-0.01879
18.716,-1.6282,-2.9237,-0.4286,-1.0459,0.43087,0.73892,1.6036,-0.24442,-0.16766,-1.695,-0.52392,-0.9337,0.33096,0.9369,0.07539
16.842,-0.92268,1.6429,0.29623,0.24492,0.51326,-0.86696,1.55,0.86313,-0.33252,0.16004,-1.2891,0.16453,-0.55219,1.0946,-0.42627
18.182,0.61936,-0.61193,0.15549,-0.26905,-0.43474,-0.31979,-1.8926,-1.0042,-0.4427,-0.25273,0.090689,0.11168,0.07584,0.4933,-0.050525
18.5,-1.5405,-0.52319,0.98301,0.79316,0.42286,-1.1535,-1.0479,1.0401,0.32674,-1.7249,-0.015215,0.22614,0.31573,0.8883,-0.36612
18.231,0.099165,1.5074,-0.57356,0.52944,-0.51284,-0.22545,-0.41383,-0.89101,0.48017,-0.63615,1.1784,-0.75841,0.47645,0.46279,-0.48377
18.97,1.7379,-0.31396,0.32661,-0.73317,-0.58255,0.67382,-0.587,-0.54393,0.54227,0.14831,0.006737,0.24164,-0.29924,-0.34977,-0.097745
18.747,-2.0654,-2.8278,-0.087012,0.49051,0.54604,0.78203,-1.2855,0.17197,0.029298,0.79702,0.35669,-0.61557,-0.33679,0.14909,0.10147
17.245,-2.648,1.3185,0.39455,-0.50299,2.2178,0.1099,-1.0128,-0.60597,-0.60385,-1.051,0.076584,0.014135,0.45141,0.33932,-0.3741
18.924,0.9116,1.0512,-0.8032,0.54164,-0.47681,1.0978,-0.84416,1.1389,0.046036,-0.38567,0.058601,0.58375,0.71269,0.21809,-0.20884
17.439,0.40877,-1.0246,-1.2855,0.42559,0.35154,-0.54444,1.4112,1.6002,0.038049,0.045616,0.48237,-0.33243,0.35186,0.76634,-0.60711
