1.938902,-1.681317,-1.555161,-1.232028,1.535184,-0.227753,1.005624,-0.241178,-0.224060,0.775125,-0.597127,-0.675835,-0.253909,-0.441979,0.329254,-0.087531,
14.551984,-2.283524,-2.988447,-1.422083,-1.235552,0.586095,1.676039,-1.200338,0.369751,-0.173983,-1.385806,-0.540267,-0.623433,0.316354,0.282497,-0.203771,
17.679534,0.842650,-0.155395,-0.736646,1.532248,-0.562269,-0.119456,-1.729973,0.607590,0.011031,-0.147679,1.105314,-0.753747,0.089518,0.439445,-0.509988,
18.958801,-0.715402,-0.705742,0.471275,-0.768037,-2.166830,-1.232415,-0.287845,0.626355,-0.182580,-0.442281,-1.232411,-0.212110,0.333429,0.627604,0.873494,
17.765268,-0.359862,1.047015,-0.093961,-1.817787,-0.127946,0.580937,0.931014,-0.390058,-0.235472,0.542806,0.599009,-0.415112,-0.345671,0.398505,-0.216581,
19.234578,0.578651,-0.335023,-0.101061,-1.403495,-0.499988,-0.086708,0.486527,-0.809624,0.419671,-0.370476,0.015652,-0.044548,0.077997,0.428322,0.314566,
18.177165,-0.521599,-1.714097,-1.036241,-2.279266,-0.749986,1.318088,-1.269430,0.502010,0.336183,0.361273,0.433578,-0.128059,0.752089,0.477764,-0.331846,
16.972984,-0.073189,-1.937148,-0.052466,-0.570116,1.975675,0.773642,-0.080735,0.966469,-0.242736,-0.725779,-0.258530,-0.401813,-0.320487,0.617108,-0.153229,
17.165044,-1.722579,-1.874972,-0.483128,0.359378,0.077789,-0.444222,0.001723,-0.814653,-0.618136,-0.448295,0.110764,0.276424,0.238810,0.316859,0.413302,
16.813362,1.654232,-0.907760,1.071395,-0.643182,-1.108643,-0.472961,-0.333176,-0.028578,-0.000361,-0.440704,-0.428520,0.209614,-0.156850,0.741696,0.240769,
16.777234,-2.590893,0.301164,2.555604,0.839258,1.114931,0.648327,-1.017089,-0.089005,-0.226183,-0.527644,-0.408042,-0.163604,0.258633,0.080104,0.057626,
18.053590,0.561396,-0.068178,-0.084271,1.239266,-0.599862,0.610748,-0.052069,0.361418,0.154891,0.191022,-0.243011,-0.077657,-0.445665,-0.220032,-0.235164,
19.355293,1.151999,-0.949188,0.387752,-1.663153,-0.503215,0.821672,-0.424440,-0.427520,-0.650310,-0.301741,0.235980,-0.241035,-0.212772,0.627584,0.005367,
20.211639,1.328637,-0.473195,0.478305,-1.074502,-0.443482,1.488484,0.394246,-0.129395,-0.326594,-0.327208,0.419528,-0.220701,-0.909215,1.224296,0.204757,
19.591654,0.800270,0.487978,-0.313929,1.610550,-0.398219,-0.328718,-0.652576,-1.048107,-0.181655,0.177133,0.282456,0.040785,-0.272791,0.368574,-0.136057,
18.407369,0.173795,1.090071,-1.241749,1.052541,0.101378,-0.188738,1.026846,1.048251,0.555540,0.089672,-0.778167,-0.439785,0.384872,-0.412149,-0.107138,
17.665352,-1.383586,1.239139,0.029737,-0.612891,0.129004,-1.681958,-1.390058,-0.946308,0.549453,0.214765,0.322968,-0.629454,-0.342473,0.554755,-0.449225,
17.585622,-0.935609,2.409267,1.435047,-1.474398,1.503652,0.014324,-0.710486,-1.254594,0.220779,-0.047586,-0.057275,0.045308,0.033607,0.394179,-0.087630,
17.940559,-1.749495,1.122204,2.541136,0.226009,-0.664221,-0.197756,-0.423268,1.862020,-0.152692,-0.590914,0.429809,-0.627672,0.434477,0.532286,-0.335861,
16.609447,-3.203938,-0.738751,1.424631,0.522474,1.014975,2.599249,0.054648,0.101201,-0.571161,-1.715238,-0.819097,-0.457517,-0.178434,0.809198,0.477511,
11.938146,1.293394,-0.164224,-2.478825,0.041164,-0.014136,-0.722993,0.030597,-0.380261,-0.004968,-0.049836,-0.199976,0.106527,-0.142879,0.399299,-0.201484,
9.323345,0.836082,1.573995,-0.201541,0.829755,-0.300914,0.540553,-0.415547,-0.283398,0.420838,-0.270286,-0.198756,0.229870,-0.433305,0.557083,0.016499,
16.869437,-1.363876,-2.527594,-2.311675,-3.030556,0.065894,0.277157,-0.534783,-0.647907,0.157246,-0.057036,-0.219914,-0.703400,-0.172291,0.396665,-0.446266,
18.842290,1.699387,0.502191,-0.926236,-2.356672,0.654207,-0.494246,-0.047698,0.166680,1.603236,-0.961616,-0.275902,-0.017891,-0.308672,0.121339,-0.046202,
20.347618,-0.755825,-0.149187,-1.108308,2.170495,0.175150,0.329366,0.793827,-0.186549,-0.560527,-0.183932,-0.187325,-0.477325,0.016238,0.551059,0.503197,
19.861798,-0.328524,2.791766,1.649375,-2.490919,-1.007863,0.842708,-0.271978,0.472080,0.236678,0.156084,-0.609704,-0.796945,-0.285418,0.381627,-0.142563,
20.142330,-2.630757,-0.973545,0.480043,1.301264,-0.152406,-0.328104,0.146460,0.369981,0.356591,0.576691,0.771291,-0.195530,-0.373498,0.277851,-0.522232,
19.985688,-0.452251,-1.188850,-1.341904,-2.056007,1.506460,-0.397352,0.025252,-0.284225,0.124571,-0.472690,0.632376,0.463246,0.202487,0.366597,-0.367966,
20.976429,1.133341,0.456871,1.646144,0.938009,-0.727540,0.287158,-0.566081,0.048445,0.424730,-0.457367,-0.043539,0.193421,-0.936394,0.584780,-0.040170,
18.337452,-0.194877,0.201415,-0.017008,-2.927401,1.669715,0.091467,-0.472449,-0.984833,0.048792,0.180730,-0.441929,0.021147,0.059601,-0.148390,-0.661728,
17.681133,0.158749,-2.039580,0.058439,1.871736,-1.280670,0.906119,0.127727,0.661368,-0.317831,-0.391655,0.691741,-0.903560,0.212592,0.076031,-0.101171,
16.815122,1.732917,0.754086,0.849016,-2.273470,-1.185813,0.667770,-0.788047,-0.002004,-0.122025,0.363718,-0.315296,-0.516329,0.139015,1.152843,-0.278886,
12.552472,1.989889,-0.430667,1.929857,-1.589866,-1.433274,1.335749,-0.233990,-0.031185,-0.794618,-0.647480,0.874936,-0.049686,-0.226536,0.282778,-0.170710,
